timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1576766627021,39,Save API HTTP Request,200,OK,1. Save API 1-142,text,true,,287,16843,173,173,http://localhost:3343/api/v1/save,39,0,0
1576766627021,39,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,16843,173,173,http://localhost:3343/api/v1/save,39,0,0
1576766627023,38,Save API HTTP Request,200,OK,1. Save API 1-111,text,true,,287,16843,173,173,http://localhost:3343/api/v1/save,38,0,0
1576766627023,48,Save API HTTP Request,200,OK,1. Save API 1-147,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,48,0,0
1576766617401,9677,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,9677,0,1
1576766622200,4894,Save API HTTP Request,200,OK,1. Save API 1-94,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,4894,0,0
1576766627041,54,Save API HTTP Request,200,OK,1. Save API 1-92,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,54,0,0
1576766627041,56,Save API HTTP Request,200,OK,1. Save API 1-145,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,56,0,0
1576766627051,52,Save API HTTP Request,200,OK,1. Save API 1-173,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,52,0,0
1576766627052,51,Save API HTTP Request,200,OK,1. Save API 1-170,text,true,,287,16843,174,174,http://localhost:3343/api/v1/save,51,0,0
1576766627056,66,Save API HTTP Request,200,OK,1. Save API 1-171,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,66,0,0
1576766627060,62,Save API HTTP Request,200,OK,1. Save API 1-142,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,62,0,0
1576766627060,63,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,63,0,0
1576766627061,63,Save API HTTP Request,200,OK,1. Save API 1-111,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,63,0,0
1576766622989,4135,Save API HTTP Request,200,OK,1. Save API 1-107,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,4135,0,0
1576766627051,74,Save API HTTP Request,200,OK,1. Save API 1-155,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,74,0,0
1576766627052,74,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,74,0,0
1576766627050,79,Save API HTTP Request,200,OK,1. Save API 1-85,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,79,0,0
1576766627050,80,Save API HTTP Request,200,OK,1. Save API 1-172,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,80,0,0
1576766627042,89,Save API HTTP Request,200,OK,1. Save API 1-169,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,89,0,0
1576766627079,70,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,70,0,0
1576766622745,4404,Save API HTTP Request,200,OK,1. Save API 1-103,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,4404,0,0
1576766627062,92,Save API HTTP Request,200,OK,1. Save API 1-174,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,92,0,0
1576766627071,84,Save API HTTP Request,200,OK,1. Save API 1-147,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,84,0,0
1576766627095,66,Save API HTTP Request,200,OK,1. Save API 1-92,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,66,0,0
1576766627098,64,Save API HTTP Request,200,OK,1. Save API 1-145,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,64,0,0
1576766627103,74,Save API HTTP Request,200,OK,1. Save API 1-173,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,74,0,0
1576766627103,74,Save API HTTP Request,200,OK,1. Save API 1-170,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,74,0,0
1576766627094,84,Save API HTTP Request,200,OK,1. Save API 1-94,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,84,0,1
1576766625970,1208,Save API HTTP Request,200,OK,1. Save API 1-156,text,true,,287,16843,175,175,http://localhost:3343/api/v1/save,1208,0,0
1576766623598,3586,Save API HTTP Request,200,OK,1. Save API 1-117,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,3586,0,0
1576766622867,4330,Save API HTTP Request,200,OK,1. Save API 1-105,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,4330,0,0
1576766627122,87,Save API HTTP Request,200,OK,1. Save API 1-175,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,87,0,0
1576766627122,88,Save API HTTP Request,200,OK,1. Save API 1-142,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,88,0,1
1576766627124,87,Save API HTTP Request,200,OK,1. Save API 1-107,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,87,0,0
1576766627122,92,Save API HTTP Request,200,OK,1. Save API 1-171,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,92,0,0
1576766627129,86,Save API HTTP Request,200,OK,1. Save API 1-85,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,86,0,0
1576766627132,84,Save API HTTP Request,200,OK,1. Save API 1-169,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,84,0,0
1576766627124,93,Save API HTTP Request,200,OK,1. Save API 1-111,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,93,0,0
1576766627126,92,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,92,0,0
1576766627125,94,Save API HTTP Request,200,OK,1. Save API 1-155,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,94,0,0
1576766627123,96,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,96,0,0
1576766627130,90,Save API HTTP Request,200,OK,1. Save API 1-172,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,90,0,0
1576766618797,8424,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,8424,0,0
1576766627161,79,Save API HTTP Request,200,OK,1. Save API 1-92,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,79,0,0
1576766627162,79,Save API HTTP Request,200,OK,1. Save API 1-145,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,79,0,0
1576766627149,92,Save API HTTP Request,200,OK,1. Save API 1-103,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,92,0,1
1576766627155,87,Save API HTTP Request,200,OK,1. Save API 1-147,text,true,,287,16843,176,176,http://localhost:3343/api/v1/save,87,0,0
1576766627177,76,Save API HTTP Request,200,OK,1. Save API 1-173,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,76,0,0
1576766627177,76,Save API HTTP Request,200,OK,1. Save API 1-170,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,76,0,0
1576766627178,75,Save API HTTP Request,200,OK,1. Save API 1-94,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,75,0,0
1576766627178,76,Save API HTTP Request,200,OK,1. Save API 1-156,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,76,0,0
1576766621713,5554,Save API HTTP Request,200,OK,1. Save API 1-86,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,5554,0,0
1576766627154,113,Save API HTTP Request,200,OK,1. Save API 1-174,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,113,0,0
1576766627149,119,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,119,0,0
1576766627182,89,Save API HTTP Request,200,OK,1. Save API 1-176,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,89,0,0
1576766627198,74,Save API HTTP Request,200,OK,1. Save API 1-105,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,74,0,0
1576766627184,88,Save API HTTP Request,200,OK,1. Save API 1-117,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,88,0,0
1576766625546,1727,Save API HTTP Request,200,OK,1. Save API 1-149,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,1727,0,0
1576766627210,81,Save API HTTP Request,200,OK,1. Save API 1-175,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,81,0,0
1576766627210,82,Save API HTTP Request,200,OK,1. Save API 1-142,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,82,0,0
1576766627212,80,Save API HTTP Request,200,OK,1. Save API 1-107,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,80,0,0
1576766627214,79,Save API HTTP Request,200,OK,1. Save API 1-171,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,79,0,0
1576766627215,78,Save API HTTP Request,200,OK,1. Save API 1-85,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,78,0,0
1576766627216,78,Save API HTTP Request,200,OK,1. Save API 1-169,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,78,0,0
1576766627218,76,Save API HTTP Request,200,OK,1. Save API 1-111,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,76,0,0
1576766627219,76,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,76,0,0
1576766627219,77,Save API HTTP Request,200,OK,1. Save API 1-155,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,77,0,0
1576766627220,77,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,16843,177,177,http://localhost:3343/api/v1/save,77,0,0
1576766627221,88,Save API HTTP Request,200,OK,1. Save API 1-38,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,88,0,0
1576766627220,96,Save API HTTP Request,200,OK,1. Save API 1-172,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,96,0,0
1576766627241,89,Save API HTTP Request,200,OK,1. Save API 1-92,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,89,0,0
1576766627241,90,Save API HTTP Request,200,OK,1. Save API 1-145,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,90,0,0
1576766627242,90,Save API HTTP Request,200,OK,1. Save API 1-103,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,90,0,0
1576766622564,4773,Save API HTTP Request,200,OK,1. Save API 1-100,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,4773,0,1
1576766627253,94,Save API HTTP Request,200,OK,1. Save API 1-173,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,94,0,0
1576766627253,95,Save API HTTP Request,200,OK,1. Save API 1-170,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,95,0,0
1576766627254,94,Save API HTTP Request,200,OK,1. Save API 1-94,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,94,0,0
1576766627254,95,Save API HTTP Request,200,OK,1. Save API 1-156,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,95,0,0
1576766627268,82,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,16843,178,178,http://localhost:3343/api/v1/save,82,0,0
