timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574666685552,33,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,33,0,3
1574666685586,42,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,42,0,0
1574666685629,20,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666685650,29,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,29,0,0
1574666685680,11,Save API HTTP Request,200,OK,1. Save API 1-10,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,11,0,0
1574666685853,38,Save API HTTP Request,200,OK,1. Save API 1-11,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,38,0,3
1574666685893,40,Save API HTTP Request,200,OK,1. Save API 1-11,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,39,0,0
1574666685934,27,Save API HTTP Request,200,OK,1. Save API 1-11,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,27,0,0
1574666685962,30,Save API HTTP Request,200,OK,1. Save API 1-11,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,30,0,0
1574666685993,24,Save API HTTP Request,200,OK,1. Save API 1-11,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666686153,36,Save API HTTP Request,200,OK,1. Save API 1-12,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,36,0,3
1574666686191,33,Save API HTTP Request,200,OK,1. Save API 1-12,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,32,0,0
1574666686224,25,Save API HTTP Request,200,OK,1. Save API 1-12,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,25,0,0
1574666686250,26,Save API HTTP Request,200,OK,1. Save API 1-12,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,26,0,0
1574666686277,31,Save API HTTP Request,200,OK,1. Save API 1-12,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,31,0,0
1574666686455,52,Save API HTTP Request,200,OK,1. Save API 1-13,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,52,0,3
1574666686510,29,Save API HTTP Request,200,OK,1. Save API 1-13,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,28,0,0
1574666686540,20,Save API HTTP Request,200,OK,1. Save API 1-13,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666686561,17,Save API HTTP Request,200,OK,1. Save API 1-13,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,17,0,0
1574666686578,21,Save API HTTP Request,200,OK,1. Save API 1-13,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,21,0,0
1574666686756,30,Save API HTTP Request,200,OK,1. Save API 1-14,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,30,0,3
1574666686788,36,Save API HTTP Request,200,OK,1. Save API 1-14,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,36,0,0
1574666686825,27,Save API HTTP Request,200,OK,1. Save API 1-14,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,27,0,0
1574666686853,19,Save API HTTP Request,200,OK,1. Save API 1-14,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,19,0,0
1574666686872,16,Save API HTTP Request,200,OK,1. Save API 1-14,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666687058,99,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,99,0,3
1574666687158,24,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666687183,17,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,17,0,0
1574666687201,19,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,19,0,0
1574666687221,14,Save API HTTP Request,200,OK,1. Save API 1-15,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666687360,49,Save API HTTP Request,200,OK,1. Save API 1-16,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,49,0,3
1574666687410,32,Save API HTTP Request,200,OK,1. Save API 1-16,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,32,0,0
1574666687442,30,Save API HTTP Request,200,OK,1. Save API 1-16,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,30,0,0
1574666687472,19,Save API HTTP Request,200,OK,1. Save API 1-16,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,19,0,0
1574666687492,18,Save API HTTP Request,200,OK,1. Save API 1-16,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,18,0,0
1574666687657,14,Save API HTTP Request,200,OK,1. Save API 1-17,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,1
1574666687671,14,Save API HTTP Request,200,OK,1. Save API 1-17,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666687685,15,Save API HTTP Request,200,OK,1. Save API 1-17,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666687701,12,Save API HTTP Request,200,OK,1. Save API 1-17,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666687713,11,Save API HTTP Request,200,OK,1. Save API 1-17,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,11,0,0
1574666687961,41,Save API HTTP Request,200,OK,1. Save API 1-18,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,41,0,5
1574666688003,38,Save API HTTP Request,200,OK,1. Save API 1-18,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,38,0,0
1574666688042,27,Save API HTTP Request,200,OK,1. Save API 1-18,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,27,0,0
1574666688070,25,Save API HTTP Request,200,OK,1. Save API 1-18,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,25,0,0
1574666688096,17,Save API HTTP Request,200,OK,1. Save API 1-18,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,17,0,0
1574666688263,44,Save API HTTP Request,200,OK,1. Save API 1-19,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,44,0,5
1574666688309,32,Save API HTTP Request,200,OK,1. Save API 1-19,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,32,0,0
1574666688341,21,Save API HTTP Request,200,OK,1. Save API 1-19,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,21,0,0
1574666688362,29,Save API HTTP Request,200,OK,1. Save API 1-19,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,29,0,0
1574666688392,15,Save API HTTP Request,200,OK,1. Save API 1-19,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666688565,55,Save API HTTP Request,200,OK,1. Save API 1-20,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,55,0,3
1574666688621,36,Save API HTTP Request,200,OK,1. Save API 1-20,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,36,0,0
1574666688658,20,Save API HTTP Request,200,OK,1. Save API 1-20,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666688679,14,Save API HTTP Request,200,OK,1. Save API 1-20,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666688694,12,Save API HTTP Request,200,OK,1. Save API 1-20,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666688866,31,Save API HTTP Request,200,OK,1. Save API 1-21,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,31,0,3
1574666688899,34,Save API HTTP Request,200,OK,1. Save API 1-21,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,34,0,0
1574666688935,22,Save API HTTP Request,200,OK,1. Save API 1-21,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,22,0,0
1574666688958,20,Save API HTTP Request,200,OK,1. Save API 1-21,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666688979,24,Save API HTTP Request,200,OK,1. Save API 1-21,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666689165,19,Save API HTTP Request,200,OK,1. Save API 1-22,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,19,0,2
1574666689185,14,Save API HTTP Request,200,OK,1. Save API 1-22,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666689199,12,Save API HTTP Request,200,OK,1. Save API 1-22,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666689212,12,Save API HTTP Request,200,OK,1. Save API 1-22,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666689225,12,Save API HTTP Request,200,OK,1. Save API 1-22,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666689468,40,Save API HTTP Request,200,OK,1. Save API 1-23,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,40,0,3
1574666689510,27,Save API HTTP Request,200,OK,1. Save API 1-23,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,27,0,0
1574666689538,21,Save API HTTP Request,200,OK,1. Save API 1-23,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,21,0,0
1574666689559,20,Save API HTTP Request,200,OK,1. Save API 1-23,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666689580,22,Save API HTTP Request,200,OK,1. Save API 1-23,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,22,0,0
1574666689768,48,Save API HTTP Request,200,OK,1. Save API 1-24,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,48,0,3
1574666689818,36,Save API HTTP Request,200,OK,1. Save API 1-24,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,36,0,0
1574666689855,31,Save API HTTP Request,200,OK,1. Save API 1-24,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,31,0,0
1574666689887,29,Save API HTTP Request,200,OK,1. Save API 1-24,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,29,0,0
1574666689917,20,Save API HTTP Request,200,OK,1. Save API 1-24,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666690069,65,Save API HTTP Request,200,OK,1. Save API 1-25,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,65,0,6
1574666690136,45,Save API HTTP Request,200,OK,1. Save API 1-25,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,44,0,0
1574666690181,22,Save API HTTP Request,200,OK,1. Save API 1-25,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,22,0,0
1574666690203,28,Save API HTTP Request,200,OK,1. Save API 1-25,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,28,0,0
1574666690231,19,Save API HTTP Request,200,OK,1. Save API 1-25,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,19,0,0
1574666690369,46,Save API HTTP Request,200,OK,1. Save API 1-26,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,46,0,3
1574666690417,28,Save API HTTP Request,200,OK,1. Save API 1-26,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,28,0,0
1574666690446,16,Save API HTTP Request,200,OK,1. Save API 1-26,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
1574666690463,15,Save API HTTP Request,200,OK,1. Save API 1-26,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666690479,17,Save API HTTP Request,200,OK,1. Save API 1-26,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
1574666690667,15,Save API HTTP Request,200,OK,1. Save API 1-27,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,2
1574666690682,15,Save API HTTP Request,200,OK,1. Save API 1-27,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,15,0,0
1574666690697,10,Save API HTTP Request,200,OK,1. Save API 1-27,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,10,0,0
1574666690708,12,Save API HTTP Request,200,OK,1. Save API 1-27,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666690720,16,Save API HTTP Request,200,OK,1. Save API 1-27,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,16,0,0
1574666690971,49,Save API HTTP Request,200,OK,1. Save API 1-28,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,49,0,4
1574666691021,45,Save API HTTP Request,200,OK,1. Save API 1-28,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,45,0,0
1574666691067,18,Save API HTTP Request,200,OK,1. Save API 1-28,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,18,0,0
1574666691086,20,Save API HTTP Request,200,OK,1. Save API 1-28,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,20,0,0
1574666691106,12,Save API HTTP Request,200,OK,1. Save API 1-28,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,12,0,0
1574666691272,31,Save API HTTP Request,200,OK,1. Save API 1-29,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,31,0,3
1574666691305,32,Save API HTTP Request,200,OK,1. Save API 1-29,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,32,0,0
1574666691338,33,Save API HTTP Request,200,OK,1. Save API 1-29,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,33,0,0
1574666691373,33,Save API HTTP Request,200,OK,1. Save API 1-29,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,33,0,0
1574666691407,33,Save API HTTP Request,200,OK,1. Save API 1-29,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,33,0,0
1574666691573,47,Save API HTTP Request,200,OK,1. Save API 1-30,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,47,0,5
1574666691621,27,Save API HTTP Request,200,OK,1. Save API 1-30,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,27,0,0
1574666691649,24,Save API HTTP Request,200,OK,1. Save API 1-30,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,24,0,0
1574666691673,13,Save API HTTP Request,200,OK,1. Save API 1-30,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,13,0,0
1574666691686,14,Save API HTTP Request,200,OK,1. Save API 1-30,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,14,0,0
1574666691876,44,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,44,0,3
1574666691922,35,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,35,0,0
1574666691958,26,Save API HTTP Request,200,OK,1. Save API 1-31,text,true,,287,85868,1,1,http://localhost:3343/api/v1/save,26,0,0
