timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574934887279,93,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,2,2,http://localhost:3343/api/v1/save,92,0,22
1574934887363,72,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,2,2,http://localhost:3343/api/v1/save,72,0,1
1574934887391,51,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,2,2,http://localhost:3343/api/v1/save,51,0,0
1574934887436,21,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,2,2,http://localhost:3343/api/v1/save,21,0,0
1574934887444,20,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,2,2,http://localhost:3343/api/v1/save,20,0,0
1574934887457,21,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,21,0,0
1574934887464,19,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,19,0,0
1574934887465,22,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,22,0,1
1574934887478,28,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,28,0,0
1574934887484,26,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,26,0,0
1574934887488,26,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,26,0,0
1574934887506,27,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,27,0,0
1574934887510,36,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,36,0,0
1574934887514,33,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,33,0,0
1574934887534,37,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,37,0,0
1574934887546,42,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,42,0,0
1574934887547,42,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,42,0,0
1574934887571,26,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,26,0,0
1574934887589,37,Save API HTTP Request,200,OK,1. Save API 1-1,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,37,0,0
1574934887597,30,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,30,0,0
1574934887589,44,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,44,0,0
1574934887627,19,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,19,0,0
1574934887633,20,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,20,0,0
1574934887647,37,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,37,0,0
1574934887653,34,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,34,0,0
1574934887684,23,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,23,0,0
1574934887688,30,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,30,0,0
1574934887707,22,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,22,0,0
1574934887718,25,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,25,0,0
1574934887729,18,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,18,0,0
1574934887747,15,Save API HTTP Request,200,OK,1. Save API 1-2,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,15,0,0
1574934887744,23,Save API HTTP Request,200,OK,1. Save API 1-3,text,true,,287,16846,3,3,http://localhost:3343/api/v1/save,23,0,0
